0,176;-0,02;-0,243;0,035;0,061;-0,202;0,574
-0,769;-0,6;-0,465;-0,635;-0,469;1,81;0,404
0,212;0,214;-0,228;-0,53;-0,573;-0,814;-1,314
0,071;-0,032;-0,23;-0,129;0,008;-0,384;-0,235
-0,179;-0,369;-0,088;0,16;0,112;0,4;0,308
-0,152;-0,312;-0,147;-0,164;-0,151;0,046;-0,159
-0,361;-0,658;-0,186;-0,504;-0,771;0,694;0,869
0,299;0,082;0,045;0,338;-0,215;-0,246;0,417
-0,035;-0,279;-0,243;-0,065;-0,241;-0,393;-0,392
0,122;0,015;0,285;0,488;0,77;0,406;-0,397
0,146;-0,002;0,064;-0,018;-0,035;-0,283;-0,308
0,022;0,207;-0,151;-0,138;0,074;-0,602;-0,34
-0,03;-0,051;0,696;0,237;0,423;0,268;-0,175
-0,25;-0,283;0,259;0,055;-0,431;0,077;-0,558
0,228;0,44;-0,045;0,125;-0,069;-0,868;-0,717
-0,592;-0,37;0,311;-0,084;-0,445;1,772;2,581
0,166;0,607;0,055;0,208;-0,065;-0,924;-0,658
-0,492;0,292;0,434;0,034;-0,572;0,525;-0,171
0,061;0,367;-0,216;-0,15;-0,159;-0,403;-0,105
0,088;0,256;0,497;0,003;0,048;0,486;-0,009
-0,304;-0,024;0,346;0,107;0,032;0,768;0,39
0,12;0,162;0,114;0,419;0,243;1,093;0,252
0,082;0,071;-0,096;0,247;0,316;-0,432;-0,266
0,102;0,13;0,05;0,023;-0,029;-0,537;-0,258
-0,052;-0,192;0,162;0,17;0,144;0,346;-0,024
0,214;-0,277;-0,164;0,3;0,299;1,166;0,285
0,39;0,124;-0,047;0,079;-0,107;0,263;0,114
0,133;-0,123;-0,25;0,17;0;0,547;0,001
0,366;0,295;-0,021;1,279;1,443;1,761;2,341
-0,629;-0,894;0,598;0,089;0,025;1,016;0,595
0,348;0,182;0,018;0,304;0,182;-0,31;-0,03
0,26;0,276;0,506;0,24;0,098;-0,712;-0,926
-0,136;-0,324;-0,319;0,369;0,932;1,875;2,406
-0,108;-0,056;0,174;0,065;0,399;0,488;0,367
0,111;0,059;0,593;-0,01;-0,107;0,064;-0,506
0,312;0,18;-0,01;0,035;-0,03;-0,178;-0,637
-0,033;-0,092;-0,35;0,312;0,315;1,369;0,516
-0,16;-0,448;0,384;0,187;0,119;2,112;1,423
0,052;-0,209;-0,353;-0,777;-0,851;-1,575;-1,291
0,211;0,364;-0,327;-0,27;-0,328;-0,378;-0,226
-0,482;-1,189;0,267;0,266;0,569;1,739;0,746
0,156;0,138;-0,02;0,12;0,1;0,193;-0,121
-0,016;-0,147;-0,236;0,297;0,336;0,894;-0,17
-0,034;-0,062;-0,135;0,062;0,129;0,068;-0,153
-0,23;-0,469;-0,299;-0,076;0,139;0,516;-0,199
-0,273;-0,655;-0,467;-0,115;-0,109;0,862;0,622
0,048;-0,178;-0,365;-0,025;-0,07;-0,213;-0,304
0,159;0,268;-0,294;0,195;0,178;-0,852;-0,748
-0,587;-0,895;-0,05;-0,177;-0,273;0,251;0,36
0,163;0,651;0,31;0,06;-0,018;-0,833;-0,608
0,135;0,142;-0,368;-0,263;-0,335;-0,883;-0,765
-0,391;-0,833;-1,075;-0,515;-0,268;0,326;0,04
-0,106;-0,137;-0,297;0,089;0,37;0,771;-0,243
-0,145;-0,188;-0,502;-0,197;-0,181;0,082;-0,299
-0,14;-0,513;-0,421;-0,075;-0,305;-0,015;-0,519
-0,165;-0,303;-0,222;-0,029;-0,092;1,23;0,359
-0,229;-0,854;-0,321;-0,116;-0,943;0,885;-0,003
-0,183;0,233;-0,057;-0,198;-0,622;0,556;0,274
-0,61;0,892;0,666;0,424;-0,098;1,299;1,283
-0,25;-0,793;0,439;0,062;-0,338;1,051;0,238
0,059;0,179;-0,094;0,033;0,047;0,206;0,056
-0,694;-1,937;0,568;0,49;0,156;1,423;1,175
0,412;0,081;0,266;0,522;0,143;-1,296;-2,018
-0,071;-0,425;-0,202;-0,062;-0,453;-0,642;-0,998
0,122;-0,064;-0,272;-0,116;-0,059;-0,526;-0,677
-0,242;-0,619;0,182;0,002;-0,268;0,588;-0,065
0,078;0,036;-0,591;-0,265;-0,574;-1,534;-0,954
0,297;0,176;0,244;-0,218;-0,604;-1,268;-2,274
-0,035;-0,184;-0,061;-0,097;-0,62;-0,335;-0,31
0,202;0,124;0,36;0,366;0,156;0,058;-0,631
-0,248;-0,687;-0,285;0,019;-0,28;0,618;0,179
-0,085;-0,026;0,616;0,213;-0,236;0,902;0,284
-0,269;-0,429;0,908;0,662;0,55;1,629;1,183
-0,096;-0,282;-0,017;0,252;0,519;1,449;0,646
0,279;0,156;-0,043;0,435;0,4;1,7;0,974
-0,141;-0,87;0,043;-0,183;-0,232;0,758;0,142
0,049;-0,347;-0,139;-0,229;-0,246;0,524;-0,192
0,031;0,027;0,597;0,792;0,648;1,799;2,042
-0,013;-0,361;-0,269;-0,085;-0,086;0,291;-0,199
0,093;-0,074;0,352;-0,417;-0,404;-0,738;-0,085
0,159;-0,089;-0,045;-0,042;0,003;0,495;0,225
0,177;-0,008;0,104;0,332;0,241;0,662;0,377
0,243;0,199;0,38;0,197;0,204;-0,949;-0,955
-0,038;-0,092;-0,144;-0,047;0,02;-0,373;-0,353
-0,299;-0,309;0,257;0,042;-0,138;0,313;0,173
0,088;0,126;0,142;-0,194;-0,327;-0,189;-0,687
0,116;-0,007;0,036;0,232;0,414;1,071;0,234
-0,401;-0,651;0,002;-0,204;-0,301;0,465;0,263
-0,057;-0,141;0,011;0,128;-0,032;-0,2;-0,192
-0,486;-0,444;0,36;-0,19;-0,471;0,574;0,212
0,179;0,187;0,478;0,251;0,216;-0,118;-0,992
0,067;0,193;-0,234;-0,068;-0,038;0,367;0,027
-0,078;-0,266;0,287;0,079;0,402;0,637;0,713
0,104;-0,209;-0,419;-0,316;-0,325;0,16;0,189
0,128;0,086;-0,276;-0,42;-0,762;-1,021;-1,113
-0,033;0,004;-0,472;0,455;0,288;0,549;0,359
-0,461;-0,179;0,282;0,198;-0,133;0,618;0,19
-0,74;0,343;0,334;-0,155;-0,679;0,438;0,618
-0,109;0,206;-0,223;0,106;0,05;0,464;0,789
-0,043;-0,197;0,003;0,271;0,414;0,874;0,233
-0,084;0,033;-0,159;0,23;0,385;1,505;0,69
0,243;0,141;-0,256;0,069;-0,136;-0,202;-0,297
-0,007;-0,265;-0,204;0,161;-0,268;0,148;-0,348
0,129;-0,18;-0,247;0,089;-0,058;0,327;-0,12
0,078;0,068;-0,056;-0,022;-0,091;-0,284;-0,288
0,321;0,104;0,02;-0,244;-0,497;-1,468;-1,562
0,213;-0,291;-0,473;-1,024;-1,104;-0,517;-1,577
0,158;0,239;0,014;0,209;0,213;0,055;0,226
0,197;-0,019;-0,103;0,454;0,176;1,016;0,084
-0,123;-0,353;0,821;0,774;0,523;0,663;0,11
-0,049;-0,081;-0,265;0,42;0,333;1,183;0,544
0,12;-0,455;-0,015;0,2;0,386;1,507;1,25
0,005;-0,113;-0,084;0,092;-0,13;1,628;2,612
-0,125;-0,174;-0,25;0,216;-0,092;0,577;0,344
0,218;0,217;0,207;-0,209;-0,441;-1,963;-1,061
-0,012;-0,189;0,471;1,058;1,438;3,546;2,68
-0,344;-0,527;-0,391;-0,13;-0,277;-0,485;-0,48
0,191;0,111;-0,059;0,215;0,314;0,898;0,126
-0,167;-0,133;0,192;0,366;0,69;1,264;1,302
0,084;-0,056;-0,355;-0,066;-0,314;-0,08;-0,174
0,027;0,318;-0,03;0,488;0,511;1,741;2,127
0,154;-0,105;-0,373;-0,174;-0,199;-0,14;0,064
-0,041;-0,169;-0,228;-0,118;-0,153;-0,702;-0,779
0,03;-0,092;0,092;0,627;0,535;1,437;1,486
0,058;-0,142;-0,252;-0,169;0,041;-0,253;-0,519
-0,084;-0,308;-0,18;-0,099;-0,029;0,287;-0,619
0,053;-0,35;-0,5;-1,082;-1,185;-2,196;0,404
-0,126;-0,32;-0,337;-0,371;-0,529;-0,113;-0,476
-0,274;-0,36;-0,458;-0,167;-0,101;1,315;1,405
0,062;-0,053;-0,029;0,041;0,299;0,977;-0,371
-0,209;-0,351;-0,136;0,425;0,397;1,113;0,001
-0,117;-0,389;-0,408;-0,092;-0,157;0,561;0,512
0,122;0,149;-0,049;0,015;-0,094;-0,817;-0,63
0,141;0,102;-0,047;-0,085;0,116;-1,349;-1,042
0,23;0,178;0,311;-0,1;0,097;-0,017;0,29
0,049;0,066;0,159;-0,416;-0,135;0,452;0,225
-0,122;0,181;-0,498;0,084;-0,214;0,836;0,286
-0,011;0,465;-0,231;0,031;-0,273;0,242;-0,536
-0,02;-0,139;-0,728;-0,336;-0,697;-0,29;-1,039
-0,037;-0,264;-0,496;-0,569;-0,684;-1,83;-1,793
0,146;-0,05;0,089;0,232;0,429;0,763;1,359
0,354;0,289;0,169;0,282;0,13;-0,122;-0,156
-0,041;-0,392;0,033;0,275;0,188;-0,058;-0,401
-0,015;-0,07;-0,087;0,165;0,011;0,254;-0,421
-0,109;-0,412;-0,426;-0,036;0,205;0,754;0,655
0,167;0,124;0,275;0,477;0,548;0,491;-0,265
0,112;-0,049;0,125;0,154;0,076;-0,257;-0,652
0,351;0,145;0,197;-0,045;0,036;-0,121;-0,175
0,071;-0,038;0,059;0,112;-0,1;0,176;-0,734
0,284;0,107;0,294;0,414;0,331;1,32;0,493
0,1;-0,127;-0,149;0,347;0,227;0,784;0,514
0,254;0,022;-0,011;0,429;0,393;0,942;0,834
-0,008;-0,069;0,014;1,101;1,159;2,913;2,154
0,262;-0,05;0,064;-0,46;-0,738;-1,804;-2,292
0,414;0,094;0,469;0,622;0,66;0,862;0,437
0,037;-0,189;-0,147;-0,048;0,005;0,763;0,796
0,129;-0,318;0,056;0,223;0,222;1,39;0,419
0,24;-0,035;-0,181;-0,009;0,069;0,481;0,598
0,332;0,048;0,524;0,166;0,024;0,056;-0,053
0,037;-0,108;0,21;0,087;0;1,168;0,595
0,042;0,236;-0,158;-0,008;-0,191;-0,349;-0,118
-0,043;-0,069;-0,252;0,11;0,102;1,137;1,284
-0,288;-0,4;-0,211;-0,484;-0,274;0,164;-0,228
-0,034;0,06;-0,366;-0,679;-0,743;-1,808;-1,134
-0,151;-0,097;-0,238;-0,281;-0,473;-1,263;-0,877
-0,654;-0,646;0,043;0,129;-0,19;0,966;1,181
-0,179;-0,456;0,013;-0,081;0,184;0,581;-0,3
-0,145;-0,267;0,239;-0,603;-0,439;-0,006;-0,415
0,018;-0,089;-0,18;-0,161;-0,169;-0,148;-0,31
0,003;0,013;0,062;0,024;-0,067;0,053;-0,219
-0,114;-0,196;-0,014;-0,121;-0,242;0,194;-0,057
0,054;-0,026;-0,301;-0,181;-0,354;-1,492;-1,791
0,041;0,048;0,471;0,061;-0,053;0,119;-0,235
0,125;-0,092;-0,335;-0,374;-0,428;-0,4;0,66
-0,078;-0,125;0,051;-0,167;-0,376;0,636;0,611
0,264;-0,108;-0,078;-0,286;-0,369;-0,551;-1,068
-0,026;0,073;-0,391;-0,004;-0,223;0,035;0,445
0,112;0,189;0,002;0,197;0,169;-0,416;-0,356
-0,066;-0,078;-0,311;0,172;-0,021;-0,619;-0,368
0,065;0,569;0,05;-0,074;-0,3;0,486;0,103
-0,175;-0,455;0,139;-0,024;-0,508;0,588;0,584
-0,11;-0,213;0,215;-0,134;-0,392;0,494;0,148
-0,132;-0,165;0,462;0,177;0,223;0,768;0,883
0,14;-0,29;-0,242;0,114;0,016;0,489;0,457
0,008;0,142;-0,407;-0,068;-0,048;-0,312;-0,023
-0,014;-0,421;0,042;-0,665;-0,884;0,076;-0,938
0,276;-0,054;0,161;-0,09;-0,32;-1,872;-2,08
-0,333;-0,684;-0,434;-0,398;-0,911;-2,527;-2,081
-0,119;-0,187;0,282;0,278;0,094;0,506;0,482
-0,221;-0,537;0,11;0,26;0,071;0,352;0,001
0,096;0,084;0,176;0,601;0,353;0,977;0,979
0,026;0,045;-0,089;0,249;0,192;0,196;0,044
0,027;-0,204;0,219;0,201;0,212;1,11;0,543
0,173;0,04;-0,159;-0,43;-0,701;-1,955;-1,699
-0,085;-0,065;0,018;0,128;0,067;0,9;1,658
-0,013;-0,168;0,088;0,152;-0,134;0,608;0,447
0,109;-0,228;-0,397;-0,112;-0,17;0,231;0,281
0,057;-0,136;-0,129;0,239;0,15;0,535;0,433
-0,135;-0,338;-0,53;-0,257;-0,22;0,408;-0,153
0,014;0,005;-0,395;-0,614;-0,895;-0,517;-0,615
-0,385;-0,571;-0,494;-0,366;-0,56;-0,726;-0,89
-0,093;-0,196;-0,517;-0,079;-0,368;-0,1;-0,301
0,089;0,128;0,364;0,39;0,65;0,227;-0,833
-0,238;-0,234;-0,307;-0,258;-0,157;0,258;-0,57
-0,08;-0,279;-0,516;-0,167;-0,226;1,605;0,76
0,015;-0,062;-0,189;0,469;0,342;0,569;-0,137
-0,052;-0,066;-0,712;-0,665;-0,272;-1,123;-1,615
0,171;-0,101;-0,188;-0,203;-0,298;-0,456;-0,491
-0,056;-0,24;-0,472;-0,678;-0,828;-1,591;-1,385
-0,076;-0,159;-0,106;0,141;0,042;0,301;-0,09
-0,369;-0,693;-0,83;-0,19;-0,51;0,225;-0,109
-0,361;-0,482;-0,158;-0,293;-0,439;0,427;0,295
-0,214;-0,386;-0,553;-0,494;-0,479;-0,661;-0,964
0,222;0,208;-0,036;0,248;-0,008;0,031;-0,052
-0,005;-0,026;-0,258;-0,172;-0,454;-0,278;-0,191
0,184;-0,076;-0,092;0,132;0,088;0,048;0,263
0,004;0,269;-0,057;0,204;0,346;0,361;0,021
0,193;0,184;-0,612;-0,333;-0,388;-1,079;-0,714
-0,415;-0,811;0,474;0,121;-0,093;1,089;1,303
-0,105;-0,247;0,058;0,346;0,211;0,769;1,329
0,328;-0,006;0,343;0,066;-0,363;-1,823;-2,039
0,105;-0,005;0,396;0,884;0,912;0,477;1,064
0,157;-0,2;0,377;-0,628;-0,909;-0,2;-1,597
0,056;-0,085;-0,09;-0,261;0,629;1,195;1,825
0,164;-0,144;-0,138;-0,446;-0,573;0,189;0,112
0,129;-0,265;0,127;-0,291;-0,364;0,266;-0,367
-0,161;-0,458;0,237;0,113;0,384;0;0,126
-0,219;-0,44;0,399;0,242;0,237;0,753;0,608
0,139;-0,144;0,133;0,264;0,504;0,588;0,305
-0,037;-0,234;-0,237;0,061;0,14;1,071;0,734
-0,178;-0,043;0,102;-0,338;-0,478;0,807;0,562
-0,049;-0,29;0,024;0,54;0,254;0,533;0,423
0,228;0,392;0,954;0,639;0,603;0,674;0,422
0,104;-0,123;0,247;-0,507;-0,502;-0,096;-1,03
0,023;-0,517;0,282;-0,01;-0,327;0,887;0,367
0,172;-0,037;-0,389;-0,101;0,102;0,524;0,39
-0,276;-0,254;-0,066;0,066;-0,083;0,71;0,735
-0,097;-0,075;-0,179;-0,041;-0,026;-0,194;0,135
-0,016;-0,423;0,177;0,016;-0,602;1,03;0,542
-0,397;-0,162;-0,34;0;-0,117;1,694;0,321
-0,18;-0,101;-0,318;0,006;-0,2;0,444;0,742
-0,817;-2,225;0,727;0,083;-0,031;1,974;1,357
-0,099;-0,124;-0,508;-0,534;-0,53;-1,29;-1,168
-0,415;-0,688;-0,14;-0,042;0,145;0,664;0,213
-0,387;-0,453;-0,203;-0,32;-0,395;0,444;0,339
-0,186;-0,31;-0,382;-0,237;-0,201;0,118;-0,193
-0,149;-0,309;-0,116;0,164;-0,07;-0,577;-0,511
-0,087;-0,448;-0,08;0,088;0,039;0,24;-0,256
-0,136;-0,157;-0,351;-0,122;-0,116;-0,676;-0,674
-0,406;-0,412;0,048;0,152;0,101;1,032;1,028
0,197;0,152;0,065;0,3;0,258;-0,126;-0,441
-0,066;0,062;-0,141;-0,146;-0,179;-0,585;-0,436
-0,056;-0,079;0,008;1,122;1,217;2,615;2,206
-0,307;-0,778;0,293;-0,079;-0,387;0,613;0,456
0,082;-0,312;-0,252;-0,021;-0,229;-0,207;-0,479
-0,104;0,376;0,465;0,002;-0,13;0,475;0,103
0,177;0,38;0,327;0,109;0,059;-0,17;-0,204
-0,026;-0,318;-0,166;0,16;-0,122;0,068;0,716
0,157;0,015;-0,026;-0,057;-0,256;0,583;0,071
0,084;0,112;-0,26;-0,074;0,001;-0,37;-0,199
0,084;0,008;0,226;0,192;0,159;-0,475;-0,559
-0,09;-0,351;0,206;-0,098;-0,281;0,563;-0,16
-0,312;-0,686;0,542;0,253;0,026;1,033;0,976
0,219;0,176;-0,384;-0,106;-0,274;-0,47;-0,719
0,053;0,036;-0,307;-0,082;-0,087;-0,095;-0,051
-0,1;-0,18;-0,277;0,037;0,12;0,103;-0,2
0,208;-0,042;0,349;-0,005;-0,297;0,523;-0,679
0,294;0,108;0,476;-0,154;-0,464;-0,085;-0,132
-0,297;-0,625;0,015;-0,167;-0,019;0,871;0,653
0,109;0,298;0,424;0,627;0,655;2,436;1,632
-0,042;-0,019;0,15;0,131;0,287;0,901;0,64
0,178;0,001;0,39;-0,342;-0,28;0,024;-0,321
0,159;0,056;-0,255;-0,087;-0,214;-0,255;-0,222
-0,057;-0,094;-0,218;0,097;-0,134;0,068;0,071
0,004;-0,409;-0,027;0,04;-0,209;0,927;-0,274
0,054;-0,317;-0,22;0,11;0,325;0,914;0,333
0,102;-0,273;-0,168;-0,514;-0,692;-0,84;-1,077
0,136;-0,236;0,329;0,003;-0,298;0,93;-0,296
-0,039;-0,268;-0,186;-0,321;-0,54;-0,177;-0,227
0,466;0,16;0,212;0,185;0,103;-1,243;-1,047
0,134;-0,032;-0,323;-0,344;-0,867;-0,354;0,351
-0,878;-1,168;0,032;0,103;0,271;1,93;2,625
-0,179;-0,229;-0,022;0,034;0,173;0,044;-0,346
-0,146;-0,173;0,085;0,052;0,147;0,026;-0,033
-0,177;-0,242;0;-0,219;-0,38;0,143;-0,306
-0,424;-0,539;-0,215;0,095;0,12;1,937;1,123
-0,109;-0,107;0,121;0,26;0,466;-0,16;-0,088
-0,033;0,162;0,066;0,607;0,84;0,763;0,221
-0,269;-0,577;-0,239;-0,293;-0,521;0,196;0,049
0,077;0,221;0,923;0,837;1,308;0,103;-0,241
0,1;0,039;0,249;0,606;0,501;-0,045;0,242
-0,112;-0,331;-0,131;-0,208;-0,593;0,219;-0,616
0,035;-0,144;-0,337;-0,535;-0,77;-1,074;-1,458
0,032;-0,031;0,027;0,168;-0,05;0,195;0,169
-0,097;0,432;-0,22;0,292;0,391;0,777;-0,137
-0,224;0,52;0,326;0,226;0,113;0,836;1,437
-0,227;-0,063;-0,206;0,009;-0,286;0,172;-0,58
0,301;0,301;0,381;0,123;-0,032;-0,229;-0,962
-0,062;-0,264;-0,031;0,173;0,062;0,571;0,489
0,04;0,161;-0,113;-0,064;0,107;-0,314;-0,005
-0,053;-0,064;-0,219;-0,127;-0,031;-0,266;0,129
0,063;0,082;0,862;0,288;0,411;0,831;0,468
-0,056;-0,259;0,479;0,261;0,103;0,74;0,278
0,143;-0,068;0,694;0,209;-0,006;0,578;0,626
0,155;-0,06;0,06;0,021;0,133;0,526;0,167
0,022;-0,01;0,295;0,149;0,274;0,833;0,509
0,139;-0,039;0,167;-0,032;-0,004;0,314;-0,599
-0,033;-0,429;0,018;0,214;0,037;0,499;0,045
-0,287;0,011;-0,483;-0,1;0,147;0,25;-0,189
0,017;-0,25;-0,067;-0,209;-0,408;0,335;-0,844
0,003;0,029;0,188;0,173;0,06;0,29;-0,432
0,104;0,104;0,512;0,693;0,772;2,358;2,028
-0,045;-0,445;0,327;0,226;-0,151;-0,251;0,091
0,199;-0,02;-0,103;-0,251;-0,331;-1,096;-1,753
0,062;-0,235;0,151;0,219;0,004;0,856;-0,185
0,245;-0,125;0,038;0,08;-0,019;0,1;-0,743
-0,177;-0,904;-0,181;0,002;0,068;1,093;-0,101
0,132;0,03;0,15;0,258;0,752;1,76;0,989
-0,061;-0,079;0,401;0,143;0,767;0,73;0,085
0,207;-0,041;0,134;0,292;0,176;-0,668;-1,271
0,01;-0,223;0,245;-0,104;-0,701;0,669;0,207
0,157;0,038;0,4;0,253;0,169;0,721;0,135
-0,163;0,023;-0,016;0,27;0,081;0,531;0,163
-0,397;-0,132;-0,502;-0,233;-0,154;0,445;0,127
0,138;0,225;0,316;0,535;0,308;-0,352;-0,462
0,028;-0,104;-0,086;-0,846;-0,874;-0,715;-1,239
-0,052;-0,166;-0,15;-0,012;0,269;0,119;-0,873
-0,098;-0,149;0,063;-0,06;0,135;0,59;-0,09
-0,092;-0,017;-0,344;-0,238;-0,269;-0,409;-0,221
0,149;0,34;0,334;0,222;0,12;0,444;0,131
0,037;-0,031;0,177;-0,714;-0,929;-0,916;-1,339
-0,161;-0,25;-0,321;0,165;-0,034;0,645;0,137
0,222;0,038;0,261;-0,375;-0,458;-1,812;-2,782
0,295;-0,008;0,164;-0,184;-0,226;-1,537;-2,235
-0,146;0,44;-0,252;0,095;-0,015;0,105;-0,853
-0,048;-0,098;0,308;-0,056;-0,368;0,524;0,822
-0,204;-0,178;-0,331;-0,115;-0,162;-0,163;-0,16
0,135;-0,212;0,365;0,293;0,216;0,263;-0,154
-0,256;-0,601;-0,535;0,061;-0,231;-0,026;-0,142
0,057;-0,067;-0,295;0,098;-0,091;-0,375;0,091
-0,18;-0,284;-0,139;-0,421;-0,635;0,584;0,084
0,155;-0,024;-0,013;-0,567;-0,535;-0,973;-1,057
0,162;-0,167;-0,351;-0,371;-0,341;-0,8;-0,746
0,178;0,181;-0,196;-0,103;0,028;-0,471;-1,081
-1,55;-1,932;-0,465;-0,791;-0,423;0,303;0,209
0,11;0,197;0,124;-0,205;-0,129;-0,132;-0,53
0,201;0,011;0,078;0,262;0,09;0,685;-0,199
-0,071;-0,344;0,075;0,12;0,115;0,953;
-0,282;-0,726;-0,127;0,018;-0,09;0,807;0,655
-0,132;-0,306;0,268;0,111;0,369;0,694;-0,536
0,089;-0,34;-0,772;-0,548;-0,233;1,004;0,508
0,247;-0,233;0,286;-0,005;-0,22;0,677;1,405
-0,762;;1,171;0,442;0,371;2,634;1,947
-0,469;-1,364;0,575;-0,082;-0,114;1,234;0,697
-0,04;-0,248;0,339;0,103;-0,011;0,906;-0,413
-0,329;-0,517;-0,46;-0,003;-0,246;1,027;0,862
0,146;-0,111;-0,235;-1,014;-1,405;-3,278;-2,823
0,029;0,087;1,557;0,894;0,625;1,157;0,261
-0,238;-0,166;-0,237;-0,22;-0,239;-0,236;-0,193
-0,022;-0,213;-0,061;0,069;-0,063;1,368;1,132
0,097;0,01;0,163;0,293;0,353;1,066;0,614
0,541;0,397;-0,493;0,134;0,164;-1,065;-0,517
-0,2;-0,758;-0,213;-0,397;-0,92;-2,982;-0,596
-0,104;0,081;-0,113;-0,144;-0,113;0,17;-0,507
-0,047;-0,027;-0,248;0,266;-0,108;0,087;-0,078
-0,249;0,598;-0,29;-0,243;-0,459;0,439;0,008
0,081;-0,1;0,306;0,047;-0,502;-0,252;-1,177
0,131;-0,033;0,062;0,29;0,046;-0,482;-0,486
-0,831;-2,645;0,402;0,241;-0,354;1,027;1,224
-0,356;-0,794;-0,387;-0,198;-0,218;0,376;0,454
-0,024;-0,056;0,066;0,233;0,171;0,283;0,036
0,034;-0,266;-0,34;-0,394;-0,57;0,137;0,119
-0,538;-0,068;-0,311;-0,774;-1,311;0,157;-0,652
-0,002;0,572;-0,044;-0,099;-0,517;0,267;-0,358
0,022;-0,098;-0,14;0,161;-0,185;0,769;0,051
0,113;-0,059;0,378;-0,017;-0,495;-0,136;-0,753
-0,681;-1,186;0,373;-0,377;-0,558;0,761;0,534
0,321;0,209;0,456;0,4;0,307;-1,221;-1,174
0,067;-0,008;0,978;0,768;0,688;0,532;0,569
0,226;-0,099;0,126;-0,146;-0,199;-0,07;-0,241
-0,129;-0,396;0,135;-0,088;-0,208;0,486;0,21
0,069;-0,113;-0,115;0,218;0,033;0,097;0,338
0,063;-0,185;-0,272;0,046;-0,321;0,33;-0,014
-0,241;-1,347;-0,079;0,108;0,021;1,125;0,939
0,159;0,011;0,614;0,45;0,376;0,477;-0,184
0,042;-0,251;0,447;0,543;0,275;1,297;0,628
0,165;-0,035;-0,046;0,173;0,296;0,583;0,156
0,088;0,057;0,269;0,329;0,145;0,983;1,706
0,032;0,133;-0,89;-0,282;-0,464;-0,028;0,051
0,147;0,162;0,351;0,233;0,306;0,063;0,268
0,253;0,041;0,028;0,164;0,09;-0,334;-0,276
0,153;-0,222;0,026;0,08;-0,195;-1,553;-1,909
0,008;-0,187;0,149;0,041;-0,243;0,747;1,266
0,188;-0,037;-0,111;-0,226;-0,326;0,011;-0,581
0,005;0,156;-0,442;-0,156;-0,428;-1,81;-1,702
0,163;0,05;0,016;-0,019;0,007;0,285;0,489
0,06;0,037;-0,147;0,053;-0,139;0,13;0,459
-0,026;-0,643;0,107;0,771;0,416;1,503;1,317
0,064;-0,061;-0,084;0,057;-0,058;-0,228;-0,028
0,007;0,116;-0,136;0,18;-0,044;0,505;0,593
0,171;0,113;0,333;0,244;0,054;0,429;0,444
-0,002;-0,203;0,267;0,295;0,497;1,967;2,117
0,022;-0,27;-0,507;-0,486;-0,219;0,177;-0,032
0,066;-0,201;-0,088;-0,315;-0,305;-0,22;-0,279
0,093;0,046;-0,488;-0,042;-0,233;-0,553;-0,718
0,099;0,233;0,241;0,339;0,382;0,754;0,382
-0,009;0,042;-0,075;-0,045;-0,092;-0,08;-0,381
-0,028;-0,224;-0,047;-0,096;-0,304;-0,757;-1,55
0,015;-0,033;-0,322;-0,113;-0,254;-0,75;-0,691
0,034;-0,099;0,212;0,188;0,14;-0,197;-0,221
-0,044;-0,323;-0,34;0;-0,154;0,42;-0,023
-0,181;-0,077;-0,411;0,625;0,448;1,592;1,862
-0,127;-0,274;-0,344;-0,158;-0,137;0,155;-0,3
-0,134;-0,081;0,114;0,206;0,548;-0,474;-0,558
-0,011;0,062;-0,083;-0,006;0,051;0,032;0,171
0,07;0,065;-0,11;0,024;0,192;-0,647;-1,079
-0,177;-0,254;-0,507;-0,046;-0,411;0,066;-0,377
0,141;-0,013;0,174;0,1;-0,058;-0,065;-0,557
0,037;0,041;-0,527;-0,596;-0,851;-0,372;-1,76
-0,007;-0,142;-0,46;-0,033;-0,267;-0,235;-0,399
0,038;-0,07;-0,239;0,038;0,124;0,947;0,673
0,092;0,064;-0,14;0,133;0,186;1,091;2,329
-0,09;-0,19;-0,089;0,242;-0,069;0,935;1,005
0,044;-0,007;-0,195;0,096;0,064;-0,02;0,218
-0,12;-0,05;-0,319;-0,035;-0,144;0,35;0,96
0,195;0,19;-0,006;0,358;0,058;-0,124;-0,218
-0,214;-0,16;-0,26;-0,099;-0,058;0,383;0,943
-0,117;0,23;-0,153;0,007;0,106;-0,107;-0,05
0,01;0,001;0,267;0,198;0,241;0,069;0,024
0,045;0,063;-0,583;-0,27;-0,394;-0,811;-0,38
0,044;0,103;-0,117;0,48;0,373;0,329;0,371
-0,077;-0,06;-0,412;-0,067;-0,095;0,529;0,883
-0,104;-0,257;-0,403;-0,073;-0,155;0,513;0,614
-0,031;0,191;0,182;0,19;0,158;0,631;0,873
0,324;0,14;0,207;-0,02;-0,041;-0,344;-0,629
0,189;-0,011;-0,124;0,056;-0,033;-0,339;-1,609
-0,099;-0,264;0,341;0,201;0,612;0,67;0,378
-0,068;-0,228;0,505;0,428;0,356;0,95;0,319
0,201;0,028;0,112;0,216;0,195;0,47;0,295
0,193;0,04;-0,011;0,213;0,22;-0,256;-0,366
0,149;0,143;-0,234;-0,042;-0,168;-0,332;0,054
0,273;-0,026;0,258;0,147;0,064;0,697;0,398
-0,008;0,07;-0,18;0,118;0,076;-0,293;-0,396
0,044;0,062;-0,212;0,013;-0,086;-0,456;-0,37
